run,elapsed,device,rdiops,rdmerges,rdkbps,wriops,wrmerges,wrkbps
294,155000,blk_sde,7.0,0.0,160.0,157.0,980.0,4548.0
294,156000,blk_sde,9.0,0.0,260.0,0.0,0.0,0.0
294,157000,blk_sde,6.0,0.0,52.0,0.0,0.0,0.0
294,158000,blk_sde,20.0,0.0,272.0,0.0,0.0,0.0
294,159000,blk_sde,9.0,0.0,76.0,2.0,2.0,16.0
294,160000,blk_sde,9.0,0.0,220.0,0.0,0.0,0.0
294,161000,blk_sde,2.0,0.0,168.0,0.0,0.0,0.0
294,162000,blk_sde,9.0,0.0,168.0,0.0,0.0,0.0
294,163000,blk_sde,6.0,0.0,148.0,0.0,0.0,0.0
294,164000,blk_sde,3.0,0.0,212.0,2.0,2.0,16.0
294,165000,blk_sde,8.0,0.0,208.0,0.0,0.0,0.0
294,166000,blk_sde,12.0,0.0,200.0,0.0,0.0,0.0
294,167000,blk_sde,6.0,0.0,108.0,0.0,0.0,0.0
294,168000,blk_sde,2.0,0.0,12.0,0.0,0.0,0.0
294,169000,blk_sde,11.0,0.0,332.0,2.0,2.0,16.0
294,170000,blk_sde,15.0,0.0,260.0,0.0,0.0,0.0
294,171000,blk_sde,1.0,0.0,16.0,0.0,0.0,0.0
294,172000,blk_sde,5.0,0.0,44.0,0.0,0.0,0.0
294,173000,blk_sde,4.0,0.0,48.0,0.0,0.0,0.0
294,174000,blk_sde,12.0,0.0,92.0,2.0,2.0,16.0
294,175000,blk_sde,3.0,0.0,12.0,0.0,0.0,0.0
294,176000,blk_sde,2.0,0.0,16.0,0.0,0.0,0.0
294,177000,blk_sde,3.0,0.0,60.0,0.0,0.0,0.0
294,178000,blk_sde,6.0,0.0,392.0,0.0,0.0,0.0
294,179000,blk_sde,6.0,0.0,88.0,2.0,2.0,16.0
294,180000,blk_sde,2.0,0.0,128.0,0.0,0.0,0.0
294,181000,blk_sde,2.0,0.0,48.0,0.0,0.0,0.0
294,182000,blk_sde,5.0,0.0,60.0,0.0,0.0,0.0
294,183000,blk_sde,11.0,0.0,244.0,0.0,0.0,0.0
294,184000,blk_sde,0.0,0.0,0.0,2.0,2.0,16.0
294,185000,blk_sde,1.0,0.0,8.0,15121.0,16499.0,125844.0
294,186000,blk_sde,12.0,0.0,256.0,703.0,414.0,4688.0
294,187000,blk_sde,3.0,0.0,176.0,1438.0,1223.0,10356.0
294,188000,blk_sde,17.0,0.0,176.0,771.0,656.0,5932.0
294,189000,blk_sde,1.0,0.0,16.0,959.0,754.0,6968.0
294,190000,blk_sde,0.0,0.0,0.0,1184.0,870.0,8272.0
294,191000,blk_sde,0.0,0.0,0.0,1243.0,926.0,8828.0
294,192000,blk_sde,0.0,0.0,0.0,1078.0,719.0,7004.0
294,193000,blk_sde,3.0,0.0,28.0,1025.0,626.0,6752.0
294,194000,blk_sde,10.0,0.0,296.0,198.0,161.0,1232.0
294,195000,blk_sde,18.0,0.0,204.0,274.0,177.0,1896.0
294,196000,blk_sde,4.0,0.0,120.0,600.0,378.0,3916.0
294,197000,blk_sde,0.0,0.0,0.0,272.0,159.0,1636.0
294,198000,blk_sde,3.0,0.0,112.0,463.0,383.0,3368.0
294,199000,blk_sde,3.0,0.0,116.0,338.0,188.0,2148.0
294,200000,blk_sde,7.0,0.0,52.0,397.0,132.0,2264.0
