run,elapsed,device,rxpktsps,rxkbps,txpktsps,txkbps
294,1782000,net_em1,88585.0,75846.2929688,86775.0,73692.9521484
294,1783000,net_em1,97926.0,78462.5644531,75172.0,43353.9746094
294,1784000,net_em1,63399.0,38680.4892578,61739.0,34685.5761719
294,1785000,net_em1,256411.0,221560.492188,195080.0,129619.112305
294,1786000,net_em1,68211.0,56392.6806641,65127.0,51187.2792969
294,1787000,net_em1,48008.0,30909.8955078,38906.0,16044.0449219
294,1788000,net_em1,145072.0,116621.234375,97122.0,43583.9990234
294,1789000,net_em1,56769.0,53978.8349609,33104.0,17186.0966797
294,1790000,net_em1,12952.0,16278.0517578,6033.0,5592.37402344
294,1791000,net_em1,185845.0,156113.883789,121940.0,56652.421875
294,1792000,net_em1,178025.0,153885.371094,114007.0,55248.6181641
294,1793000,net_em1,199048.0,176331.244141,124435.0,60400.2841797
294,1794000,net_em1,152036.0,131727.961914,98934.0,49300.4199219
294,1795000,net_em1,150818.0,141139.621094,91000.0,47683.6640625
294,1796000,net_em1,174979.0,150414.504883,111804.0,53086.8105469
294,1797000,net_em1,155622.0,125434.201172,105975.0,47943.5595703
294,1798000,net_em1,152464.0,125100.445312,96832.0,38231.2167969
294,1799000,net_em1,195877.0,175705.387695,117502.0,55203.2294922
294,1800000,net_em1,41754.0,29197.1269531,30356.0,11828.796875
294,1801000,net_em1,48116.0,45850.0498047,30089.0,17524.4951172
294,1802000,net_em1,5523.0,1690.12792969,5521.0,1329.98730469
