run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
294,66000,0.137606678678,0.0,0.0287575580762,0.811578684141,0.0137984983233,1.60298540001e-05,0.00824255092685,0.0,0.0,0.0,202594
294,67000,0.138724836878,0.0,0.0289450911778,0.810352015261,0.0136371962581,1.57911026611e-05,0.00832506932294,0.0,0.0,0.0,204240
294,68000,0.13956954982,0.0,0.0291250956936,0.809372063061,0.0135309238248,1.8671928001e-05,0.00838369567247,0.0,0.0,0.0,203959
294,69000,0.140030670143,0.0,0.029179573685,0.808860604202,0.0134948627511,1.84020855697e-05,0.00841588713388,0.0,0.0,0.0,205622
294,70000,0.141111695662,0.0,0.0294039390696,0.807660444219,0.0133217229348,1.8141247755e-05,0.00848405686676,0.0,0.0,0.0,208239
294,71000,0.142031310093,0.0,0.0295898562693,0.806600103155,0.0131924548103,1.7888074319e-05,0.00856838759879,0.0,0.0,0.0,210277
294,72000,0.142783220237,0.0,0.0297479742682,0.80576495631,0.0130658230528,1.76406251838e-05,0.00862038550646,0.0,0.0,0.0,212853
294,73000,0.14107611929,0.0,0.0294080126179,0.807498274892,0.0134848335489,1.73960441396e-05,0.00851536360632,0.0,0.0,0.0,213612
294,74000,0.139536213814,0.0,0.0290888709046,0.80917220257,0.0137637372851,1.71582014773e-05,0.00842181722512,0.0,0.0,0.0,214002
294,75000,0.140236865051,0.0,0.0292427034333,0.808408511791,0.0136322976249,1.69310258226e-05,0.00846269107368,0.0,0.0,0.0,210588
294,76000,0.141065202134,0.0,0.0294122561743,0.807482148228,0.0135127608141,1.67099268105e-05,0.00851092272216,0.0,0.0,0.0,212415
294,77000,0.141837674387,0.0,0.0295897189197,0.806594735757,0.0133818981513,1.92426637345e-05,0.00857673012164,0.0,0.0,0.0,214797
294,78000,0.142512457525,0.0,0.0297596430471,0.805830881635,0.0132473157969,1.89984041341e-05,0.00863070359233,0.0,0.0,0.0,217001
294,79000,0.143288605892,0.0,0.0299156637161,0.804951909291,0.0131448831432,1.87592623858e-05,0.00868017869537,0.0,0.0,0.0,219490
294,80000,0.14396381518,0.0,0.0300763819415,0.804114461753,0.0130929128357,2.11730953477e-05,0.00873125519402,0.0,0.0,0.0,218026
294,81000,0.144576517982,0.0,0.0302406863757,0.803401554384,0.0129688835676,2.09133377426e-05,0.00879144435353,0.0,0.0,0.0,220173
294,82000,0.14530673801,0.0,0.030397483705,0.802593250628,0.0128526273384,2.0659236228e-05,0.00882924108296,0.0,0.0,0.0,222530
294,83000,0.145961972219,0.0,0.0305416356232,0.801849338137,0.012749920903,2.04121207173e-05,0.00887672099693,0.0,0.0,0.0,224151
294,84000,0.144441979703,0.0,0.030228935282,0.803670728449,0.0128558680736,2.01660675664e-05,0.00878232242517,0.0,0.0,0.0,225456
294,85000,0.14456753801,0.0,0.0302682288228,0.80356542297,0.0127948661098,1.99296979903e-05,0.00878401438924,0.0,0.0,0.0,226623
